id,country,poor
63366,A,0.999
25679,A,0.001
25516,A,0.360595721706672
42517,A,0.486719782233149
41460,A,0.25
65677,A,0.001
85987,A,0.001
58971,A,0.999
15401,A,0.600625473318199
75089,A,0.999
69592,A,0.999
13072,A,0.999
10298,A,0.493890527240273
13755,A,0.001
13145,A,0.001
61451,A,0.25
34053,A,0.999
86824,A,0.25
21190,A,0.388689105634486
50742,A,0.999
27326,A,0.999
98725,A,0.510098873992026
28360,A,0.001
2951,A,0.001
5927,A,0.001
62303,A,0.999
75816,A,0.999
87228,A,0.404846586887777
67911,A,0.999
58699,A,0.999
51209,A,0.5519159587139
46278,A,0.999
46983,A,0.001
3372,A,0.999
46652,A,0.584726977031289
90153,A,0.25
7122,A,0.999
98188,A,0.001
69338,A,0.999
71023,A,0.999
96811,A,0.472128371774865
40629,A,0.001
8658,A,0.001
31896,A,0.25
40390,A,0.428872788984908
53257,A,0.999
23872,A,0.999
37562,A,0.517814864180863
46136,A,0.001
38314,A,0.999
42009,A,0.001
42147,A,0.458100754128221
15957,A,0.545908280735375
56679,A,0.001
46665,A,0.001
23268,A,0.001
86230,A,0.999
96868,A,0.001
50192,A,0.999
88898,A,0.999
99864,A,0.999
51475,A,0.001
24790,A,0.001
89722,A,0.56361102480356
53694,A,0.471489156987899
84324,A,0.507011807451784
8242,A,0.999
95936,A,0.561256467034344
92463,A,0.56037933398955
55299,A,0.39875776391665
44343,A,0.75
56297,A,0.999
17401,A,0.527703102110047
75890,A,0.999
29977,A,0.999
94669,A,0.75
1355,A,0.001
15120,A,0.999
95098,A,0.001
16088,A,0.001
27924,A,0.999
57149,A,0.999
73124,A,0.001
58523,A,0.001
60466,A,0.25
51765,A,0.999
62811,A,0.999
4113,A,0.001
58917,A,0.999
63913,A,0.001
55772,A,0.999
64925,A,0.497092742681732
62610,A,0.999
22148,A,0.999
67494,A,0.999
83639,A,0.999
96437,A,0.999
60891,A,0.999
63682,A,0.001
94464,A,0.599946954944808
79703,A,0.001
87425,A,0.999
53482,A,0.999
2859,A,0.001
33107,A,0.001
35345,A,0.999
16670,A,0.999
38871,A,0.495608566890696
61092,A,0.528987262723942
88838,A,0.001
18877,A,0.999
13989,A,0.364361697382474
38518,A,0.999
72854,A,0.999
82711,A,0.25
50125,A,0.001
4463,A,0.999
12305,A,0.001
96958,A,0.999
86639,A,0.999
75410,A,0.999
22447,A,0.001
28867,A,0.001
69969,A,0.75
84393,A,0.001
90648,A,0.999
14948,A,0.75
83839,A,0.75
92212,A,0.999
54853,A,0.75
6552,A,0.25
16768,A,0.001
67595,A,0.75
38589,A,0.001
87346,A,0.75
82416,A,0.999
13220,A,0.75
40335,A,0.001
12876,A,0.001
19735,A,0.999
59135,A,0.999
45212,A,0.999
97617,A,0.001
82021,A,0.999
35126,A,0.25
43961,A,0.001
41804,A,0.999
5424,A,0.999
18071,A,0.001
15112,A,0.999
79028,A,0.001
67192,A,0.75
70391,A,0.25
88836,A,0.25
55153,A,0.001
97045,A,0.001
81242,A,0.25
95798,A,0.25
6785,A,0.999
38936,A,0.999
90485,A,0.999
43022,A,0.75
12945,A,0.999
73290,A,0.001
27009,A,0.001
91775,A,0.999
59216,A,0.001
91222,A,0.454415362822553
74283,A,0.001
21268,A,0.001
87019,A,0.999
98919,A,0.999
44595,A,0.001
21519,A,0.75
35213,A,0.001
26555,A,0.999
78814,A,0.999
66679,A,0.001
53770,A,0.999
50940,A,0.001
61289,A,0.75
92552,A,0.001
80735,A,0.409940392077126
66014,A,0.001
64705,A,0.999
66409,A,0.001
65825,A,0.999
44445,A,0.999
90627,A,0.999
55342,A,0.001
41303,A,0.001
83845,A,0.999
75255,A,0.571079701318786
24121,A,0.999
19300,A,0.999
21982,A,0.001
86886,A,0.999
61637,A,0.001
3956,A,0.001
62598,A,0.999
63863,A,0.25
97005,A,0.001
22814,A,0.001
45655,A,0.433793505286958
80873,A,0.503377332506708
84862,A,0.999
1165,A,0.999
71413,A,0.390127185883484
38481,A,0.999
74894,A,0.999
99576,A,0.498990849322177
86714,A,0.460612343383922
97603,A,0.999
70265,A,0.001
58516,A,0.999
42798,A,0.999
80009,A,0.999
51733,A,0.001
5491,A,0.001
60269,A,0.999
45203,A,0.511306707152918
44537,A,0.25
51587,A,0.001
32031,A,0.999
566,A,0.999
82765,A,0.75
56895,A,0.001
20372,A,0.999
68001,A,0.999
94992,A,0.001
96743,A,0.999
60376,A,0.999
73012,A,0.999
38710,A,0.001
42326,A,0.622264259701223
3046,A,0.41864624865266
76047,A,0.448914698876616
24776,A,0.001
43375,A,0.460762051202144
90456,A,0.453125735282626
41626,A,0.999
77151,A,0.999
4080,A,0.25
68444,A,0.483689790287386
46970,A,0.001
229,A,0.25
28003,A,0.001
22711,A,0.553028812539503
53607,A,0.001
30497,A,0.25
78166,A,0.25
91699,A,0.001
9301,A,0.999
53426,A,0.999
85453,A,0.001
16604,A,0.001
52492,A,0.999
45073,A,0.999
68485,A,0.001
74390,A,0.999
97898,A,0.999
31815,A,0.75
43029,A,0.001
44370,A,0.001
23949,A,0.001
60969,A,0.75
15899,A,0.001
22062,A,0.999
70647,A,0.999
11528,A,0.001
33864,A,0.999
15560,A,0.001
87064,A,0.999
15697,A,0.459600905000316
42666,A,0.25
65667,A,0.001
19538,A,0.25
28219,A,0.999
50654,A,0.999
85128,A,0.651916988234143
4346,A,0.001
58937,A,0.999
77881,A,0.999
86406,A,0.999
10797,A,0.999
90608,A,0.001
45198,A,0.538001783399708
44255,A,0.503023727901679
3437,A,0.25
44278,A,0.75
30758,A,0.999
83088,A,0.999
89043,A,0.001
93874,A,0.001
8136,A,0.999
65478,A,0.533825702411268
16703,A,0.477351795455195
69100,A,0.25
95487,A,0.592312147983425
1798,A,0.999
16505,A,0.575599992380929
29736,A,0.001
58576,A,0.999
14624,A,0.999
10284,A,0.001
55199,A,0.001
71894,A,0.999
32003,A,0.001
71899,A,0.491052411733382
3758,A,0.001
11937,A,0.001
13847,A,0.001
68655,A,0.999
23648,A,0.001
98789,A,0.001
12416,A,0.999
19825,A,0.999
52908,A,0.001
58107,A,0.001
37405,A,0.001
41809,A,0.001
50457,A,0.001
92347,A,0.999
25062,A,0.413906854274918
43825,A,0.25
5363,A,0.001
81394,A,0.001
41778,A,0.001
79342,A,0.495501696112683
16238,A,0.001
77148,A,0.999
40428,A,0.999
69149,A,0.999
81497,A,0.001
37987,A,0.001
37439,A,0.999
11979,A,0.506808942454058
45184,A,0.001
78487,A,0.001
74515,A,0.001
77862,A,0.999
9044,A,0.001
63740,A,0.999
6226,A,0.001
56514,A,0.001
83468,A,0.25
53549,A,0.001
75172,A,0.001
74454,A,0.25
39211,A,0.467440956600983
57668,A,0.607852536037915
1463,A,0.999
8326,A,0.999
9662,A,0.001
7921,A,0.75
86081,A,0.999
93232,A,0.999
82803,A,0.001
10744,A,0.443169443626137
1710,A,0.999
96580,A,0.999
89025,A,0.001
87424,A,0.999
74691,A,0.75
37312,A,0.999
11177,A,0.75
10912,A,0.001
69182,A,0.001
15617,A,0.001
98189,A,0.001
84071,A,0.001
80491,A,0.001
12910,A,0.001
7517,A,0.001
69146,A,0.999
28335,A,0.999
19976,A,0.999
52588,A,0.001
25514,A,0.001
60068,A,0.001
59958,A,0.999
3580,A,0.001
10352,A,0.25
17151,A,0.999
75978,A,0.999
85237,A,0.25
18629,A,0.75
93518,A,0.999
54574,A,0.001
68256,A,0.364604525299498
298,A,0.582704888845517
34892,A,0.999
92527,A,0.999
38251,A,0.414894090454642
91815,A,0.999
17198,A,0.999
26655,A,0.001
82714,A,0.524704907383315
62574,A,0.001
58243,A,0.999
34938,A,0.001
34592,A,0.999
64903,A,0.999
92847,A,0.999
19760,A,0.001
11384,A,0.999
9603,A,0.999
50993,A,0.25
63829,A,0.25
10904,A,0.25
8106,A,0.999
79221,A,0.999
31125,A,0.25
19687,A,0.999
63604,A,0.001
35510,A,0.001
70822,A,0.001
76582,A,0.001
35305,A,0.999
15221,A,0.999
77467,A,0.25
76415,A,0.001
54125,A,0.450684956396071
69897,A,0.999
90299,A,0.25
75202,A,0.999
57929,A,0.999
83421,A,0.472133797281186
13512,A,0.999
74211,A,0.25
29855,A,0.001
58928,A,0.25
60197,A,0.001
30603,A,0.75
61597,A,0.25
22719,A,0.001
93323,A,0.999
82460,A,0.25
62966,A,0.25
15231,A,0.999
24563,A,0.999
22637,A,0.001
50680,A,0.999
1024,A,0.999
11481,A,0.457935208273985
4800,A,0.47240032667124
30165,A,0.001
82546,A,0.001
39538,A,0.999
92532,A,0.001
18324,A,0.516312118057662
97152,A,0.001
73714,A,0.999
41411,A,0.25
86274,A,0.001
8,A,0.001
5758,A,0.001
75056,A,0.001
66006,A,0.001
63898,A,0.999
60629,A,0.001
34515,A,0.75
13560,A,0.001
34522,A,0.999
86038,A,0.999
26602,A,0.001
55179,A,0.001
14642,A,0.001
72100,A,0.001
55633,A,0.001
64442,A,0.999
93721,A,0.001
71434,A,0.25
58772,A,0.001
72600,A,0.001
9089,A,0.001
64249,A,0.001
88119,A,0.999
14074,A,0.001
90709,A,0.999
20165,A,0.403331281228614
20720,A,0.999
13950,A,0.25
37678,A,0.999
32285,A,0.75
71073,A,0.999
89383,A,0.999
81462,A,0.999
56599,A,0.999
34163,A,0.999
64357,A,0.999
49701,A,0.999
21904,A,0.001
63946,A,0.999
75498,A,0.999
14928,A,0.999
35714,A,0.001
45932,A,0.541779371524563
36645,A,0.562984374340982
41827,A,0.001
82202,A,0.999
86171,A,0.001
99003,A,0.001
28860,A,0.001
77953,A,0.999
39268,A,0.999
4867,A,0.999
55753,A,0.999
15816,A,0.001
91250,A,0.001
27773,A,0.999
35099,A,0.001
95162,A,0.999
79113,A,0.001
62629,A,0.001
3364,A,0.999
47877,A,0.001
81040,A,0.001
72387,A,0.001
92528,A,0.475188035207847
99241,A,0.001
39497,A,0.001
39849,A,0.001
64697,A,0.001
56690,A,0.75
20137,A,0.001
61974,A,0.999
3355,A,0.999
36209,A,0.001
4240,A,0.566792382846016
59530,A,0.510646272689154
57599,A,0.001
64462,A,0.999
214,A,0.001
54348,A,0.75
25066,A,0.001
36053,A,0.001
59483,A,0.001
21728,A,0.25
96387,A,0.999
84583,A,0.999
27706,A,0.001
16840,A,0.999
2218,A,0.999
70846,A,0.25
56003,A,0.999
74583,A,0.656776931190934
80200,A,0.001
67946,A,0.999
28531,A,0.001
79041,A,0.999
54847,A,0.999
44088,A,0.999
54404,A,0.506541243741849
76463,A,0.999
33732,A,0.416693148817956
54311,A,0.999
54723,A,0.001
68265,A,0.999
69418,A,0.001
39090,A,0.75
44548,A,0.75
47146,A,0.502809978713388
25251,A,0.25
8541,A,0.001
83206,A,0.55559135645586
87647,A,0.596636484772445
39829,A,0.999
82377,A,0.999
40024,A,0.25
36283,A,0.001
18099,A,0.001
38894,A,0.001
57129,A,0.001
24327,A,0.417159970838347
59995,A,0.25
59332,A,0.49251474870752
41939,A,0.999
19881,A,0.525067628771373
62908,A,0.75
14635,A,0.001
82438,A,0.001
87582,A,0.001
809,A,0.379024942765534
17528,A,0.75
86800,A,0.001
82270,A,0.590370483120127
44539,A,0.999
64285,A,0.999
35346,A,0.999
41039,A,0.999
18014,A,0.001
31671,A,0.999
52586,A,0.001
64721,A,0.999
71239,A,0.494733567480608
86959,A,0.75
2633,A,0.001
91959,A,0.999
49228,A,0.999
28597,A,0.999
24140,A,0.001
83782,A,0.999
10618,A,0.519890862143878
77689,A,0.001
13549,A,0.999
29501,A,0.999
81683,A,0.25
77319,A,0.75
91025,A,0.001
34998,A,0.001
41861,A,0.999
58866,A,0.25
87881,A,0.999
66037,A,0.417199622978023
82420,A,0.75
27745,A,0.514882853260596
48042,A,0.999
5970,A,0.25
12521,A,0.999
87032,A,0.999
22878,A,0.001
4430,A,0.999
18608,A,0.001
39117,A,0.999
44528,A,0.999
54779,A,0.25
10621,A,0.999
65890,A,0.999
30074,A,0.999
74062,A,0.001
7426,A,0.999
30573,A,0.25
94522,A,0.001
17025,A,0.001
19048,A,0.001
4627,A,0.448000998644241
19983,A,0.363099435100994
35341,A,0.999
48905,A,0.001
23414,A,0.75
31386,A,0.75
15744,A,0.001
37812,A,0.999
92511,A,0.75
17772,A,0.513194214369318
1746,A,0.001
54678,A,0.533791256770425
15457,A,0.001
43972,A,0.999
92301,A,0.999
54502,A,0.001
90536,A,0.001
50566,A,0.999
65806,A,0.001
11780,A,0.001
89303,A,0.001
2965,A,0.75
52144,A,0.25
7023,A,0.47690620939737
25406,A,0.001
58007,A,0.999
24610,A,0.999
87899,A,0.001
60959,A,0.999
57053,A,0.001
65654,A,0.001
67128,A,0.001
19563,A,0.448189944888069
90473,A,0.53162868485209
30205,A,0.999
92867,A,0.001
15332,A,0.001
19337,A,0.001
31872,A,0.001
43337,A,0.379602935522858
97772,A,0.001
25446,A,0.999
13922,A,0.999
67588,A,0.001
19285,A,0.526964021858514
11706,A,0.999
81618,A,0.001
35552,A,0.999
2936,A,0.25
65889,A,0.999
26644,A,0.999
37442,A,0.999
61364,A,0.999
61145,A,0.999
72242,A,0.001
65079,A,0.001
96063,A,0.001
51625,A,0.001
30077,A,0.001
2822,A,0.001
22718,A,0.999
44617,A,0.999
23406,A,0.001
61012,A,0.999
79416,A,0.001
97236,A,0.999
32211,A,0.369444650279678
98971,A,0.001
93655,A,0.001
8858,A,0.001
72119,A,0.001
71155,A,0.999
99668,A,0.999
18352,A,0.75
53680,A,0.001
98221,A,0.75
86478,A,0.999
95352,A,0.75
27324,A,0.999
57322,A,0.25
2299,A,0.999
55572,A,0.001
50841,A,0.543676349832012
20439,A,0.999
12816,A,0.999
71083,A,0.25
98716,A,0.001
19778,A,0.001
93856,A,0.402365825945087
31773,A,0.001
56827,A,0.999
91877,A,0.589184859589959
79767,A,0.001
46814,A,0.001
27016,A,0.999
4095,A,0.999
6463,A,0.999
67606,A,0.999
18477,A,0.001
7341,A,0.001
67180,A,0.001
46472,A,0.485373679692062
88145,A,0.999
76897,A,0.999
74058,A,0.001
90744,A,0.999
3633,A,0.999
91908,A,0.999
60614,A,0.455730378666758
73805,A,0.999
62553,A,0.001
76263,A,0.999
26868,A,0.512482541721474
11030,A,0.999
74820,A,0.001
48110,A,0.001
11692,A,0.75
89683,A,0.574048346423731
58233,A,0.001
95984,A,0.999
4550,A,0.75
73938,A,0.590096820970898
41165,A,0.001
77769,A,0.512115063468022
36466,A,0.001
85431,A,0.999
28436,A,0.999
30520,A,0.999
61856,A,0.999
69961,A,0.25
6320,A,0.001
99819,A,0.999
92829,A,0.001
76175,A,0.001
99975,A,0.999
8443,A,0.001
3371,A,0.999
34319,A,0.001
29009,A,0.999
6726,A,0.999
15568,A,0.999
11279,A,0.999
18072,A,0.001
59419,A,0.999
86210,A,0.001
16799,A,0.001
13412,A,0.999
61108,A,0.25
38448,A,0.001
31213,A,0.001
43356,A,0.001
10972,A,0.001
70813,A,0.999
51454,A,0.25
88154,A,0.001
54744,A,0.439296418427174
33120,A,0.001
52863,A,0.25
62206,A,0.999
2160,A,0.999
20761,A,0.999
41834,A,0.999
11257,A,0.001
99828,A,0.25
78150,A,0.001
50839,A,0.25
2389,A,0.001
41446,A,0.001
54709,A,0.999
87593,A,0.999
68588,A,0.999
20394,A,0.999
5022,A,0.499204109334837
57970,A,0.75
21064,A,0.999
88768,A,0.999
64456,A,0.001
96565,A,0.538459239101488
81166,A,0.999
50888,A,0.999
43179,A,0.999
41984,A,0.495389505055853
54307,A,0.001
58709,A,0.001
18527,A,0.382737878538753
15149,A,0.001
57846,A,0.433458354151153
80282,A,0.999
35573,A,0.999
50751,A,0.999
5515,A,0.001
61548,A,0.999
38294,A,0.999
15886,A,0.75
53126,A,0.498474116015159
66497,A,0.001
65850,A,0.001
2109,A,0.999
14953,A,0.638528787448254
910,A,0.999
9090,A,0.25
40117,A,0.001
83977,A,0.001
57219,A,0.001
41294,A,0.75
86015,A,0.999
23397,A,0.999
80881,A,0.001
67412,A,0.001
48156,A,0.999
9344,A,0.547863581547663
69795,A,0.001
58263,A,0.999
92756,A,0.999
43892,A,0.001
55744,A,0.999
72510,A,0.001
92360,A,0.001
96116,A,0.001
37125,A,0.001
41357,A,0.999
42650,A,0.421533478924696
59256,A,0.999
80920,A,0.75
79049,A,0.999
60298,A,0.001
41685,A,0.999
9469,A,0.001
15285,A,0.558628975177067
55220,A,0.999
76880,A,0.547143660129629
98723,A,0.001
96360,A,0.001
94988,A,0.25
10935,A,0.001
70262,A,0.001
53955,A,0.001
80946,A,0.40678772406993
55955,A,0.75
38088,A,0.999
99922,A,0.999
34620,A,0.516640305348366
99790,A,0.001
61013,A,0.438896170723406
46010,A,0.999
52190,A,0.75
56686,A,0.001
1787,A,0.001
16726,A,0.001
1522,A,0.999
26520,A,0.999
63809,A,0.001
12641,A,0.999
76497,A,0.001
83838,A,0.999
28067,A,0.523929253358767
88729,A,0.999
79712,A,0.001
52446,A,0.001
4274,A,0.999
33691,A,0.25
95636,A,0.001
30982,A,0.001
42482,A,0.75
8545,A,0.001
53965,A,0.25
17632,A,0.999
79615,A,0.001
3539,A,0.001
46977,A,0.75
86130,A,0.001
94622,A,0.500034025346292
81161,A,0.999
30605,A,0.75
9319,A,0.999
21999,A,0.999
63689,A,0.001
39982,A,0.25
61306,A,0.25
70380,A,0.75
14817,A,0.999
46344,A,0.999
15049,A,0.999
79063,A,0.001
47211,A,0.001
28584,A,0.001
34083,A,0.75
29523,A,0.999
52049,A,0.25
82150,A,0.001
83439,A,0.001
21809,A,0.423378628751059
52716,A,0.999
19909,A,0.999
96649,A,0.001
35829,A,0.999
80730,A,0.001
12747,A,0.999
66244,A,0.999
62729,A,0.999
98382,A,0.001
795,A,0.001
52750,A,0.999
60830,A,0.533377869647136
94538,A,0.999
74748,A,0.999
55542,A,0.001
71677,A,0.001
45100,A,0.001
62674,A,0.001
37617,A,0.001
95940,A,0.563968667201818
23886,A,0.999
99462,A,0.001
95048,A,0.999
81405,A,0.489242575587758
70172,A,0.999
40462,A,0.001
14907,A,0.999
12041,A,0.498251734269802
97884,A,0.25
10037,A,0.999
81035,A,0.25
21852,A,0.999
54850,A,0.001
32986,A,0.001
93411,A,0.001
93046,A,0.999
39846,A,0.999
33450,A,0.490687546918071
90430,A,0.001
91207,A,0.577150005596178
82443,A,0.348855422924785
84685,A,0.001
80979,A,0.999
69567,A,0.999
64323,A,0.519527176891404
18647,A,0.001
89603,A,0.999
87250,A,0.001
13215,A,0.999
68973,A,0.999
33777,A,0.25
50800,A,0.356150301191813
15155,A,0.999
69029,A,0.999
6682,A,0.001
6400,A,0.75
71370,A,0.999
42522,A,0.001
62721,A,0.540183045111372
61781,A,0.999
9347,A,0.001
85655,A,0.999
85063,A,0.999
52603,A,0.999
52233,A,0.75
3265,A,0.001
46677,A,0.627487040947172
49283,A,0.509197186940277
2706,A,0.001
63372,A,0.001
39934,A,0.999
30473,A,0.001
68700,A,0.001
69707,A,0.25
89299,A,0.25
17035,A,0.523951068907422
44447,A,0.75
17383,A,0.999
35740,A,0.999
41271,A,0.001
36485,A,0.506654653159024
61997,A,0.410757870039267
69704,A,0.25
81827,A,0.001
32843,A,0.999
3623,A,0.001
58087,A,0.001
72539,A,0.999
23133,A,0.001
51548,A,0.001
50425,A,0.001
35490,A,0.001
44341,A,0.25
27966,A,0.999
97678,A,0.001
99566,A,0.513481996669745
30480,A,0.001
9614,A,0.001
35442,A,0.999
78314,A,0.001
63807,A,0.001
94059,A,0.999
87190,A,0.999
36428,A,0.999
9725,A,0.001
33860,A,0.999
64841,A,0.25
43236,A,0.999
82294,A,0.001
20893,A,0.999
87337,A,0.001
79951,A,0.75
29457,A,0.999
85924,A,0.999
90942,A,0.001
33138,A,0.999
31388,A,0.999
75186,A,0.999
46120,A,0.999
62570,A,0.25
12271,A,0.999
36664,A,0.001
39852,A,0.001
30178,A,0.999
47972,A,0.999
74738,A,0.001
32803,A,0.999
10020,A,0.516207859980482
77061,A,0.001
15008,A,0.001
42473,A,0.999
27020,A,0.001
21169,A,0.25
53404,A,0.25
10966,A,0.001
69097,A,0.001
63140,A,0.346854579637644
32784,A,0.999
14469,A,0.001
81903,A,0.75
49213,A,0.999
5850,A,0.999
48738,A,0.999
11969,A,0.001
14304,A,0.578220004526589
17355,A,0.999
10314,A,0.526014029392907
12018,A,0.552085003669611
78435,A,0.001
5171,A,0.25
93941,A,0.001
51174,A,0.001
36876,A,0.001
25438,A,0.999
85551,A,0.999
73698,A,0.001
60207,A,0.001
78436,A,0.001
13568,A,0.999
10363,A,0.001
50530,A,0.75
84990,A,0.001
35049,A,0.001
58548,A,0.999
886,A,0.25
23374,A,0.001
55366,A,0.343349690856765
38199,A,0.001
8243,A,0.001
69320,A,0.999
35439,A,0.999
58106,A,0.999
52157,A,0.001
36306,A,0.999
21365,A,0.75
17375,A,0.001
1524,A,0.25
57125,A,0.999
20711,A,0.999
1407,A,0.999
63968,A,0.47932382303909
11611,A,0.001
12456,A,0.001
98068,A,0.001
24229,A,0.001
26270,A,0.999
67646,A,0.999
60039,A,0.999
43200,A,0.001
65106,A,0.458448054642237
7870,A,0.001
83531,A,0.999
14654,A,0.999
22836,A,0.999
52400,A,0.440363042176402
93030,A,0.25
93374,A,0.999
80326,A,0.001
76976,A,0.001
75714,A,0.999
80727,A,0.999
19061,A,0.25
39960,A,0.75
49247,A,0.25
34918,A,0.999
32522,A,0.001
71922,A,0.001
28447,A,0.999
36646,A,0.999
49653,A,0.999
76800,A,0.999
22513,A,0.75
91525,A,0.999
56257,A,0.75
55367,A,0.25
95075,A,0.999
81014,A,0.001
36231,A,0.25
92428,A,0.001
71001,A,0.001
61238,A,0.001
16748,A,0.999
92052,A,0.75
38045,A,0.001
52557,A,0.999
91981,A,0.999
82933,A,0.001
63871,A,0.999
28345,A,0.561041279874972
25150,A,0.001
83476,A,0.001
93699,A,0.001
12650,A,0.999
60386,A,0.999
31463,A,0.40351005498021
10419,A,0.999
56545,A,0.001
70641,A,0.75
32053,A,0.480261342151693
45778,A,0.75
24846,A,0.001
55245,A,0.001
64632,A,0.75
39540,A,0.4730749887688
98656,A,0.001
73664,A,0.999
30154,A,0.501440525155573
65080,A,0.001
28549,A,0.001
25047,A,0.531854465291467
30330,A,0.001
1496,A,0.001
93657,A,0.999
74865,A,0.001
60678,A,0.25
64593,A,0.001
21894,A,0.001
49941,A,0.001
91832,A,0.493471017193309
78063,A,0.75
70404,A,0.001
9977,A,0.472574214930903
16671,A,0.75
26263,A,0.483604821104309
44475,A,0.001
30084,A,0.001
91824,A,0.383094953877905
29598,A,0.001
67888,A,0.999
67717,A,0.001
55606,A,0.001
6170,A,0.999
90455,A,0.999
15313,A,0.001
45709,A,0.25
3035,A,0.999
25929,A,0.414331640773711
44502,A,0.50470484888053
72067,A,0.999
56709,A,0.999
9809,A,0.001
53082,A,0.001
94573,A,0.999
69414,A,0.001
32586,A,0.001
36591,A,0.001
6821,A,0.001
54382,A,0.001
34304,A,0.536826605120757
94097,A,0.75
43665,A,0.999
4692,A,0.75
47516,A,0.999
41193,A,0.525680171507266
27378,A,0.999
78450,A,0.001
46395,A,0.001
60131,A,0.999
21911,A,0.001
78278,A,0.001
87025,A,0.75
89773,A,0.001
92451,A,0.999
69200,A,0.001
21711,A,0.001
62225,A,0.525044972872622
12430,A,0.25
16681,A,0.42027313001575
74169,A,0.999
78342,A,0.001
60395,A,0.484220460115209
55355,A,0.464517382231083
80,A,0.001
83870,A,0.501309303974539
9419,A,0.999
52182,A,0.001
67464,A,0.001
32837,A,0.001
68217,A,0.999
63877,A,0.999
71304,A,0.25
77981,A,0.001
15660,A,0.999
97645,A,0.25
93466,A,0.001
31680,A,0.999
6865,A,0.492691072796659
84169,A,0.001
86926,A,0.001
22812,A,0.999
43318,A,0.999
42730,A,0.001
82048,A,0.999
41142,A,0.001
53729,A,0.001
91532,A,0.001
3306,A,0.999
17062,A,0.999
86165,A,0.25
22488,A,0.001
85960,A,0.001
62030,A,0.492902174206768
11395,A,0.999
49455,A,0.999
40211,A,0.999
59948,A,0.481014956659649
92128,A,0.001
16781,A,0.999
95579,A,0.393263669262547
45367,A,0.001
84667,A,0.999
62907,A,0.001
92349,A,0.001
60381,A,0.001
494,A,0.001
87512,A,0.001
56558,A,0.001
27530,A,0.999
92435,A,0.999
97002,A,0.999
59858,A,0.25
13209,A,0.75
90228,A,0.25
49532,A,0.999
95787,A,0.25
12692,A,0.999
11283,A,0.75
88027,A,0.53520150522663
31040,A,0.001
94893,A,0.75
41406,A,0.592919716527411
13651,A,0.001
93556,A,0.25
70527,A,0.001
66889,A,0.556949714703544
24185,A,0.001
58667,A,0.999
40053,A,0.75
19490,A,0.526606944961586
63278,A,0.001
97059,A,0.568642409506253
8939,A,0.47819190492685
51163,A,0.999
30209,A,0.001
4278,A,0.999
51238,A,0.001
93425,A,0.25
12226,A,0.25
67688,A,0.999
62320,A,0.509880144923611
23224,A,0.999
99592,A,0.001
46023,A,0.25
58624,A,0.999
52110,A,0.999
89839,A,0.25
839,A,0.999
36865,A,0.999
57123,A,0.999
18180,A,0.999
12026,A,0.999
20037,A,0.999
95639,A,0.001
35000,A,0.999
5125,A,0.999
73448,A,0.001
88238,A,0.001
72525,A,0.999
83704,A,0.001
52734,A,0.999
23226,A,0.999
27256,A,0.999
85799,A,0.458751393948977
96927,A,0.001
8410,A,0.581652728567165
76076,A,0.451784368818328
31424,A,0.25
20679,A,0.999
17036,A,0.001
67511,A,0.999
79870,A,0.999
73649,A,0.001
54303,A,0.001
28076,A,0.25
89521,A,0.75
64404,A,0.001
64910,A,0.25
29867,A,0.001
96435,A,0.999
57422,A,0.999
1402,A,0.999
76037,A,0.999
68077,A,0.001
73254,A,0.999
27972,A,0.001
76094,A,0.999
29904,A,0.999
5295,A,0.001
79793,A,0.001
38608,A,0.001
83832,A,0.999
10061,A,0.999
35636,A,0.999
31413,A,0.001
5329,A,0.25
14234,A,0.999
38920,A,0.001
56852,A,0.001
61421,A,0.999
68810,A,0.999
2517,A,0.520207368555823
74077,A,0.611346254741362
58369,A,0.75
71100,A,0.001
4178,A,0.594526649154881
44124,A,0.999
21596,A,0.999
1383,A,0.486046716237461
64123,A,0.999
79142,A,0.624167089769577
63414,A,0.999
47511,A,0.999
88630,A,0.001
35108,A,0.375053545320198
22763,A,0.436726863738644
72972,A,0.001
49497,A,0.999
23650,A,0.500853899025607
48407,A,0.999
27015,A,0.001
33471,A,0.999
69361,A,0.25
3851,A,0.564777891355782
59960,A,0.75
78204,A,0.25
61665,A,0.001
51596,A,0.999
26890,A,0.001
38254,A,0.25
32182,A,0.999
18934,A,0.001
92238,A,0.999
26994,A,0.25
63773,A,0.999
99461,A,0.999
48006,A,0.999
2441,A,0.001
19113,A,0.001
52764,A,0.001
84648,A,0.999
65,A,0.999
30577,A,0.75
62362,A,0.001
83887,A,0.999
89782,A,0.001
85409,A,0.999
5976,A,0.75
56173,A,0.001
61757,A,0.999
25703,A,0.001
26529,A,0.999
50639,A,0.001
72827,A,0.365370998424378
24803,A,0.25
9428,A,0.999
53475,A,0.001
76524,A,0.999
35370,A,0.999
83736,A,0.359241423522572
34221,A,0.999
58364,A,0.001
69012,A,0.600430200715056
1128,A,0.999
59093,A,0.001
82125,A,0.001
53366,A,0.999
48311,A,0.999
84749,A,0.564806566649026
41147,A,0.25
76751,A,0.75
43601,A,0.476982177830798
23728,A,0.25
87689,A,0.001
90281,A,0.999
79018,A,0.999
69379,A,0.001
64743,A,0.001
69697,A,0.999
96217,A,0.75
30417,A,0.999
26613,A,0.999
77710,A,0.25
44541,A,0.999
19681,A,0.001
5686,A,0.999
70099,A,0.001
10813,A,0.999
31959,A,0.25
69449,A,0.25
95685,A,0.999
66250,A,0.999
